# X Y Z Label
497118.230 5419991.580 278.290 Roof
497118.260 5419991.210 278.310 Shrub
497118.300 5419990.840 278.330 Roof
497118.860 5419991.130 278.310 Roof
497118.870 5419991.460 278.310 Shrub
497118.880 5419991.790 278.290 Roof
497118.880 5419992.120 278.310 Roof
497118.910 5419992.080 278.300 Low Veg
497118.940 5419991.720 278.290 Low Veg
497118.980 5419991.380 278.320 Low Veg
497119.010 5419991.030 278.340 Shrub
497119.050 5419990.680 278.340 Low Veg
497119.250 5419991.920 278.310 Low Veg
497119.280 5419991.550 278.280 Low Veg
497119.320 5419991.190 278.330 Shrub
497119.360 5419990.810 278.340 Low Veg
497119.780 5419990.810 278.330 Low Veg
497119.780 5419991.170 278.330 Powerline
497119.790 5419991.540 278.330 Car
497119.800 5419991.910 278.290 Roof
497119.960 5419992.210 278.320 Car
497120.000 5419991.850 278.330 Roof
497119.770 5419990.440 278.330 Roof
497119.760 5419989.700 278.350 Powerline
497119.760 5419990.070 278.360 Powerline
497119.750 5419989.330 278.370 Roof
497119.500 5419989.350 278.380 Powerline
497119.470 5419989.700 278.350 Powerline
497119.430 5419990.080 278.360 Powerline
497119.390 5419990.450 278.340 Powerline
497119.190 5419989.280 278.370 Powerline
497119.150 5419989.640 278.370 Powerline
497119.120 5419989.990 278.360 Powerline
497119.090 5419990.330 278.370 Powerline
497118.440 5419989.380 278.390 Powerline
497118.410 5419989.740 278.360 Powerline
497118.370 5419990.100 278.330 Powerline
497118.330 5419990.480 278.330 Powerline
497118.210 5419989.100 289.000 Facade
497118.130 5419989.330 278.390 Powerline
497118.090 5419989.680 278.360 Car
497118.060 5419990.020 278.340 Facade
497118.020 5419990.370 278.320 Facade
497117.480 5419989.090 288.940 Powerline
497117.400 5419989.410 278.370 Powerline
497117.360 5419989.770 278.350 Powerline
497117.320 5419990.130 278.340 Powerline
497117.290 5419990.480 278.330 Powerline
497117.070 5419989.250 278.350 Powerline
497117.030 5419989.610 278.350 Powerline
497117.000 5419989.950 278.330 Powerline
497116.960 5419990.300 278.320 Powerline
497116.400 5419989.220 278.360 Powerline
497116.370 5419989.560 278.320 Powerline
497116.330 5419989.920 278.310 Powerline
497116.290 5419990.280 278.280 Powerline
497116.260 5419990.640 278.270 Car
497116.050 5419989.350 278.340 Powerline
497116.010 5419989.690 278.330 Powerline
497115.980 5419990.040 278.310 Powerline
497115.940 5419990.390 278.280 Powerline
497115.380 5419989.220 281.950 Powerline
497115.340 5419989.570 281.900 Shrub
497115.310 5419989.730 278.520 Powerline
497115.310 5419989.900 281.840 Powerline
497115.280 5419990.030 278.290 Powerline
497115.270 5419990.240 281.770 Powerline
497115.240 5419990.360 278.220 Powerline
497115.050 5419989.370 285.350 Shrub
497115.020 5419989.700 285.330 Powerline
497114.980 5419990.050 285.350 Powerline
497114.960 5419990.550 285.350 Powerline
497114.950 5419990.400 285.350 Shrub
497114.860 5419989.460 288.020 Powerline
497114.610 5419990.350 285.610 Shrub
497114.510 5419989.310 288.140 Shrub
497114.360 5419989.250 288.170 Powerline
497114.330 5419989.510 287.820 Powerline
497114.300 5419989.820 287.650 Powerline
497114.250 5419990.320 288.170 Powerline
497114.020 5419989.220 288.120 Powerline
497113.990 5419989.460 287.810 Powerline
497113.960 5419989.750 287.580 Powerline
497113.910 5419990.230 288.100 Powerline
497113.700 5419989.900 286.510 Powerline
497113.660 5419989.920 287.720 Powerline
497113.660 5419990.180 288.020 Powerline
497113.650 5419990.430 288.330 Powerline
497113.300 5419989.790 287.620 Powerline
497113.300 5419990.050 287.940 Powerline
497113.300 5419990.320 288.220 Powerline
497113.290 5419989.390 287.780 Powerline
497113.290 5419990.580 288.570 Powerline
497113.280 5419989.280 287.910 Powerline
497113.270 5419989.400 287.070 Powerline
497113.210 5419989.960 287.850 Powerline
497113.170 5419990.460 288.440 Powerline
497112.960 5419989.170 288.010 Powerline
497112.930 5419989.370 287.500 Powerline
497112.890 5419989.750 287.660 Powerline
497112.850 5419990.240 288.240 Powerline
497112.400 5419989.670 287.850 Powerline
497112.400 5419989.980 287.940 Roof
497112.400 5419990.240 288.210 Powerline
497112.400 5419990.480 288.570 Roof
497112.390 5419989.300 287.940 Powerline
497112.240 5419989.130 288.080 Powerline
497112.210 5419989.450 288.030 Roof
497112.180 5419989.790 288.020 Powerline
497112.140 5419990.210 288.280 Powerline
497112.090 5419990.620 288.540 Roof
497112.050 5419990.250 288.330 Roof
497112.040 5419989.590 288.190 Powerline
497112.040 5419989.950 288.150 Roof
497112.040 5419990.530 288.610 Roof
497112.030 5419989.210 288.270 Roof
497111.890 5419989.340 288.410 Roof
497111.850 5419989.690 288.390 Powerline
497111.820 5419990.030 288.400 Powerline
497111.780 5419990.410 288.530 Powerline
497111.210 5419989.250 289.060 Powerline
497111.180 5419989.600 289.050 Powerline
497111.150 5419990.580 288.930 Powerline
497111.140 5419989.940 289.040 Low Veg
497111.140 5419990.230 288.970 Low Veg
497111.130 5419989.870 289.050 Low Veg
497111.120 5419989.530 289.080 Powerline
497111.110 5419989.190 289.110 Powerline
497111.110 5419990.270 289.030 Powerline
497111.070 5419990.630 289.030 Powerline
497110.900 5419989.200 289.350 Powerline
497110.860 5419989.530 289.360 Powerline
497110.830 5419989.870 289.350 Powerline
497110.820 5419990.450 289.290 Powerline
497110.810 5419990.100 289.330 Powerline
497110.800 5419989.740 289.380 Powerline
497110.790 5419989.410 289.410 Powerline
497110.790 5419990.200 289.330 Powerline
497110.760 5419990.540 289.350 Powerline
497110.200 5419989.140 290.080 Powerline
497110.170 5419989.480 290.050 Powerline
497110.130 5419989.820 290.060 Powerline
497110.100 5419990.150 290.040 Powerline
497110.060 5419990.500 290.060 Powerline
497109.890 5419989.210 290.370 Car
497109.850 5419989.540 290.370 Powerline
497109.840 5419990.510 290.230 Powerline
497109.830 5419990.160 290.270 Powerline
497109.820 5419989.450 290.370 Powerline
497109.820 5419989.800 290.340 Powerline
497109.820 5419989.880 290.360 Powerline
497109.810 5419989.090 290.420 Powerline
497109.780 5419990.220 290.350 Powerline
497109.750 5419990.560 290.370 Powerline
497109.510 5419990.550 290.610 Powerline
497109.500 5419990.200 290.650 Powerline
497109.490 5419989.850 290.690 Powerline
497109.480 5419989.490 290.750 Powerline
497109.470 5419989.150 290.790 Powerline
497109.170 5419989.350 291.050 Powerline
497109.140 5419989.680 291.040 Powerline
497109.100 5419990.030 291.050 Powerline
497109.060 5419990.370 291.040 Powerline
497108.860 5419989.330 291.440 Powerline
497108.820 5419989.670 291.460 Powerline
497108.790 5419990.010 291.450 Powerline
497108.750 5419990.350 291.470 Powerline
497108.520 5419990.170 291.520 Powerline
497108.520 5419990.470 291.540 Powerline
497108.510 5419989.580 291.430 Powerline
497108.510 5419989.870 291.490 Powerline
497108.500 5419989.280 291.360 Powerline
497108.360 5419987.840 291.030 Powerline
497108.390 5419987.510 291.040 Powerline
497108.480 5419987.760 291.190 Powerline
497108.480 5419988.060 291.230 Powerline
497108.490 5419988.380 291.240 Powerline
497108.490 5419988.680 291.300 Powerline
497108.500 5419988.980 291.330 Powerline
497108.890 5419989.010 291.450 Powerline
497108.930 5419988.670 291.470 Powerline
497108.960 5419988.330 291.460 Powerline
497108.990 5419988.010 291.460 Powerline
497109.030 5419987.670 291.460 Powerline
497109.200 5419989.010 291.040 Powerline
497109.240 5419988.670 291.060 Powerline
497109.270 5419988.340 291.070 Powerline
497109.310 5419988.010 291.080 Powerline
497109.340 5419987.670 291.090 Powerline
497109.430 5419987.720 291.000 Powerline
497109.440 5419988.080 290.960 Powerline
497109.450 5419988.430 290.870 Powerline
497109.460 5419988.790 290.820 Powerline
497109.770 5419987.670 290.600 Powerline
497109.780 5419988.030 290.540 Powerline
497109.790 5419988.380 290.520 Powerline
497109.800 5419988.730 290.490 Powerline
497109.920 5419988.870 290.360 Powerline
497109.960 5419988.530 290.370 Powerline
497109.990 5419988.200 290.390 Powerline
497110.030 5419987.870 290.390 Powerline
497110.060 5419987.540 290.380 Powerline
497110.240 5419988.800 290.050 Powerline
497110.270 5419988.470 290.080 Powerline
497110.310 5419988.120 290.060 Powerline
497110.340 5419987.780 290.070 Powerline
497110.740 5419987.570 289.880 Powerline
497110.750 5419987.980 289.630 Powerline
497110.760 5419988.350 289.560 Powerline
497110.770 5419988.690 289.520 Powerline
497110.780 5419989.040 289.480 Powerline
497110.930 5419988.870 289.380 Powerline
497110.970 5419988.530 289.370 Powerline
497111.000 5419988.200 289.360 Shrub
497111.030 5419987.890 289.460 Powerline
497111.060 5419987.630 289.880 Powerline
497111.060 5419987.650 289.790 Powerline
497111.090 5419988.130 289.270 Powerline
497111.100 5419988.490 289.210 Powerline
497111.110 5419988.830 289.160 Powerline
497111.250 5419988.900 289.050 Powerline
497111.280 5419988.570 289.070 Powerline
497111.310 5419988.230 289.080 Powerline
497111.340 5419987.980 289.440 Powerline
497111.370 5419987.730 289.750 Powerline
497111.920 5419989.000 288.430 Powerline
497111.940 5419987.700 289.970 Powerline
497111.950 5419988.690 288.540 Roof
497111.980 5419988.260 289.180 Powerline
497111.980 5419988.450 288.900 Roof
497112.010 5419988.190 289.240 Powerline
497112.010 5419988.830 288.370 Powerline
497112.040 5419987.950 289.580 Powerline
497112.060 5419987.720 289.960 Roof
497112.270 5419988.860 288.360 Roof
497112.300 5419987.720 290.010 Powerline
497112.300 5419988.600 288.690 Powerline
497112.320 5419988.370 289.060 Powerline
497112.330 5419988.270 289.270 Powerline
497112.350 5419988.130 289.440 Powerline
497112.370 5419988.820 288.470 Powerline
497112.380 5419987.880 289.770 Roof
497112.400 5419987.630 290.090 Powerline
497112.980 5419988.930 288.380 Powerline
497113.010 5419988.680 288.690 Car
497113.040 5419988.440 289.050 Powerline
497113.060 5419988.200 289.410 Powerline
497113.090 5419987.950 289.730 Shrub
497113.120 5419987.710 290.060 Low Veg
497113.180 5419987.670 290.200 Low Veg
497113.220 5419988.250 289.360 Low Veg
497113.250 5419988.820 288.580 Low Veg
497113.310 5419989.040 288.250 Low Veg
497113.340 5419988.790 288.620 Shrub
497113.360 5419988.540 288.950 Low Veg
497113.390 5419988.300 289.320 Shrub
497113.410 5419988.060 289.660 Shrub
497113.440 5419987.810 290.000 Powerline
497113.470 5419987.570 290.350 Powerline
497113.560 5419987.960 289.830 Powerline
497113.590 5419988.510 289.080 Powerline
497113.630 5419989.060 288.340 Car
497114.040 5419988.970 288.480 Car
497114.070 5419988.730 288.830 Powerline
497114.100 5419988.500 289.190 Powerline
497114.130 5419988.240 289.520 Powerline
497114.150 5419987.990 289.830 Powerline
497114.180 5419987.770 290.210 Powerline
497114.200 5419987.520 290.550 Powerline
497114.380 5419989.000 288.510 Powerline
497114.410 5419987.600 290.510 Powerline
497114.410 5419988.750 288.880 Powerline
497114.420 5419988.000 290.310 Car
497114.440 5419988.500 289.250 Car
497114.460 5419988.250 289.600 Powerline
497114.470 5419988.710 289.020 Powerline
497114.480 5419988.090 290.280 Powerline
497114.520 5419987.740 290.300 Powerline
497114.760 5419987.780 290.340 Powerline
497114.790 5419988.340 289.580 Roof
497114.820 5419988.870 288.870 Powerline
497115.080 5419989.020 285.350 Powerline
497115.120 5419988.680 285.350 Powerline
497115.120 5419988.890 288.620 Powerline
497115.140 5419988.680 289.080 Powerline
497115.150 5419988.420 285.690 Powerline
497115.170 5419988.440 289.460 Shrub
497115.190 5419988.200 289.780 Powerline
497115.220 5419987.950 290.120 Powerline
497115.250 5419987.710 290.450 Powerline
497115.410 5419988.880 282.010 Powerline
497115.430 5419988.980 288.760 Powerline
497115.440 5419988.550 282.080 Powerline
497115.460 5419988.380 282.720 Powerline
497115.460 5419988.730 289.110 Powerline
497115.470 5419988.370 284.020 Powerline
497115.480 5419988.390 285.350 Powerline
497115.490 5419988.470 289.470 Powerline
497115.510 5419988.230 289.820 Car
497115.540 5419987.980 290.140 Powerline
497115.570 5419987.730 290.480 Roof
497115.590 5419987.510 290.880 Powerline
497115.660 5419987.840 290.410 Roof
497115.700 5419988.400 289.610 Powerline
497115.720 5419988.930 288.970 Powerline
497115.980 5419987.690 290.690 Roof
497116.020 5419988.250 289.880 Roof
497116.050 5419988.790 289.170 Powerline
497116.080 5419988.990 278.350 Powerline
497116.110 5419988.910 281.980 Powerline
497116.120 5419988.640 278.380 Powerline
497116.140 5419988.510 279.170 Car
497116.140 5419989.040 288.800 Powerline
497116.160 5419988.470 281.660 Powerline
497116.170 5419988.440 284.100 Powerline
497116.170 5419988.450 282.820 Powerline
497116.170 5419988.790 289.150 Powerline
497116.180 5419988.450 285.400 Car
497116.190 5419988.530 289.470 Car
497116.220 5419988.280 289.790 Powerline
497116.250 5419988.050 290.150 Car
497116.280 5419987.800 290.490 Powerline
497116.300 5419987.560 290.860 Car
497116.430 5419988.870 278.380 Car
497116.470 5419988.550 278.550 Powerline
497116.480 5419988.480 279.610 Powerline
497116.480 5419988.490 280.980 Car
497116.480 5419988.930 289.010 Roof
497116.490 5419988.470 282.210 Powerline
497116.500 5419988.490 283.530 Roof
497116.510 5419988.470 284.800 Car
497116.510 5419988.480 286.110 Powerline
497116.510 5419988.670 289.320 Roof
497116.540 5419988.410 289.670 Roof
497116.560 5419988.170 290.050 Car
497116.590 5419987.930 290.390 Car
497116.610 5419987.680 290.740 Powerline
497116.880 5419987.650 290.840 Powerline
497116.910 5419988.180 290.090 Powerline
497116.950 5419988.720 289.380 Powerline
497117.100 5419988.910 278.380 Powerline
497117.130 5419988.630 278.690 Powerline
497117.140 5419988.670 280.100 Powerline
497117.150 5419988.560 280.990 Powerline
497117.160 5419988.550 282.260 Powerline
497117.160 5419989.010 288.980 Powerline
497117.170 5419988.550 283.490 Powerline
497117.180 5419988.550 284.790 Powerline
497117.180 5419988.760 289.300 Powerline
497117.190 5419988.550 286.050 Roof
497117.210 5419987.940 290.520 Powerline
497117.210 5419988.500 289.630 Roof
497117.240 5419988.270 289.980 Powerline
497117.240 5419988.450 289.820 Powerline
497117.260 5419988.030 290.340 Roof
497117.270 5419988.940 289.150 Powerline
497117.290 5419987.780 290.670 Powerline
497117.320 5419987.550 291.010 Roof
497117.430 5419989.070 278.400 Roof
497117.470 5419988.710 278.410 Roof
497117.480 5419988.600 279.330 Roof
497117.490 5419988.580 280.570 Roof
497117.500 5419988.580 283.180 Roof
497117.500 5419988.580 281.890 Roof
497117.510 5419988.590 284.550 Powerline
497117.510 5419988.830 289.260 Roof
497117.520 5419988.590 285.790 Roof
497117.540 5419988.580 289.600 Powerline
497117.560 5419988.330 289.930 Powerline
497117.590 5419988.090 290.310 Powerline
497117.620 5419987.840 290.650 Powerline
497117.640 5419987.590 290.970 Powerline
497118.130 5419987.870 290.730 Powerline
497118.160 5419988.420 289.980 Powerline
497118.160 5419988.980 278.400 Powerline
497118.190 5419988.970 289.200 Powerline
497118.200 5419988.640 278.400 Powerline
497118.230 5419988.300 278.410 Shrub
497118.240 5419988.850 289.320 Powerline
497118.480 5419985.860 278.360 Powerline
497118.270 5419987.940 278.410 Roof
497118.270 5419988.600 289.640 Powerline
497118.510 5419985.510 278.360 Shrub
497118.290 5419988.370 290.040 Shrub
497118.550 5419985.170 278.400 Powerline
497118.300 5419987.610 278.420 Powerline
497118.320 5419988.130 290.370 Powerline
497118.580 5419984.830 278.370 Roof
497118.350 5419987.880 290.700 Roof
497118.610 5419984.490 278.380 Roof
497118.370 5419987.650 291.060 Roof
497118.650 5419984.140 278.360 Powerline
497118.480 5419987.750 278.380 Powerline
497118.480 5419989.020 278.390 Powerline
497118.520 5419988.650 278.390 Powerline
497118.550 5419988.290 278.430 Powerline
497118.590 5419987.930 278.440 Roof
497118.620 5419987.560 278.420 Powerline
497118.800 5419987.820 278.400 Powerline
497119.220 5419988.940 278.370 Powerline
497119.260 5419988.600 278.390 Powerline
497119.290 5419988.250 278.400 Powerline
497119.330 5419987.910 278.390 Powerline
497119.360 5419987.570 278.420 Powerline
497119.540 5419988.980 278.370 Powerline
497119.570 5419988.610 278.390 Car
497119.610 5419988.250 278.390 Powerline
497119.640 5419987.890 278.390 Powerline
497119.680 5419987.520 278.400 Powerline
497119.720 5419987.860 278.380 Car
497119.720 5419988.240 278.350 Roof
497119.730 5419988.590 278.370 Powerline
497119.740 5419988.970 278.350 Car
497119.820 5419986.070 278.420 Powerline
497119.790 5419986.440 278.430 Roof
497119.750 5419986.790 278.400 Powerline
497119.720 5419987.160 278.430 Powerline
497119.710 5419987.480 278.390 Powerline
497119.700 5419987.110 278.410 Powerline
497119.690 5419986.360 278.420 Powerline
497119.690 5419986.740 278.400 Powerline
497119.680 5419986.000 278.410 Powerline
497119.500 5419986.190 278.420 Powerline
497119.470 5419986.520 278.390 Low Veg
497119.430 5419986.870 278.400 Powerline
497119.400 5419987.220 278.420 Powerline
497118.810 5419986.190 287.810 Powerline
497118.790 5419987.140 278.410 Powerline
497118.790 5419987.470 278.430 Powerline
497118.780 5419986.470 278.430 Powerline
497118.780 5419986.790 278.440 Roof
497118.770 5419986.130 278.420 Roof
497118.770 5419986.370 284.620 Powerline
497118.910 5419984.660 278.430 Car
497118.760 5419986.110 278.440 Powerline
497118.730 5419986.470 278.430 Powerline
497118.690 5419986.840 278.430 Powerline
497118.660 5419987.200 278.440 Powerline
497118.530 5419986.060 290.100 Powerline
497118.480 5419986.610 290.900 Powerline
497118.480 5419987.390 278.420 Powerline
497118.470 5419987.040 278.420 Powerline
497118.460 5419986.680 278.420 Powerline
497118.450 5419986.320 278.440 Powerline
497118.430 5419987.140 291.630 Powerline
497118.420 5419986.010 290.030 Powerline
497118.410 5419986.250 290.370 Powerline
497118.410 5419986.490 290.690 Powerline
497118.410 5419986.560 278.430 Powerline
497118.400 5419986.720 291.020 Powerline
497118.400 5419986.940 291.390 Powerline
497118.400 5419987.420 291.410 Powerline
497118.680 5419983.810 278.370 Powerline
497118.390 5419987.190 291.660 Powerline
497118.370 5419986.910 278.440 Powerline
497118.340 5419987.260 278.420 Powerline
497118.110 5419986.020 290.050 Powerline
497118.100 5419986.260 290.410 Powerline
497118.100 5419986.520 290.730 Powerline
497118.090 5419986.760 291.100 Powerline
497118.090 5419987.000 291.460 Powerline
497118.090 5419987.330 291.480 Powerline
497117.800 5419985.980 290.070 Powerline
497117.740 5419986.550 290.900 Powerline
497117.690 5419987.090 291.630 Powerline
497117.670 5419987.360 291.380 Powerline
497117.470 5419985.940 290.050 Powerline
